text,etiket
"İlgimi çeken bir şey bulduğumda, onu yapmak için hemen harekete geçiyorum ama diğer görevlerim bekliyor.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Bir şeyleri öğretmeye çalıştıklarında, çok fazla örnek vermeleri gerektiğini düşünüyorum.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Yeni bir şey öğrenirken çok fazla tekrar yapmam gerekiyor. Bu, beni yıpratıyor.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Kendimi organize etmekte ve planlama yapmada zorlanıyorum. Zamanımı etkili bir şekilde kullanamıyorum ve son dakikaya her şeyi bırakıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Arkadaşlarım ödevlerini kolayca yaparken, benim için bu büyük bir mücadele.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sık sık unutkanlık yaşıyorum. Önemli şeyleri hatırlamakta zorlanıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Arkadaşlarımla konuşurken, bazen onları dinlemeden kendi düşüncelerime dalıyorum.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Yeni şeyler öğrenmekte zorlanıyorum ve çabuk sıkılıyorum. Bu durum okulda ve iş yerinde problemlere yol açıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sürekli dikkatimi dağıtan şeyler arıyorum. Bunun yerine odaklanmam gereken şeyler var.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Öğrendiklerimi uygulamakta zorlanıyorum. Pratikteki başarımdan pek memnun değilim.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Dikkatim dağılınca işlerimi tamamlayamıyorum. Önemli tarihleri bile unutuyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
 İş yerimdeki görevlerimi bitiremediğim için sık sık yöneticimden uyarı alıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Karmaşık talimatları anlamakta ve uygulamakta zorlanıyorum. Bu durum günlük hayatımı zorlaştırıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Hedeflerime ulaşmak için daha fazla çaba harcamam gerektiğini biliyorum ama bu zor geliyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sınavlarda istediğim başarıyı elde edemiyorum. Bunun dikkatimin dağılmasından kaynaklandığını düşünüyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Bazen çok heyecanlı olduğum için bir konu hakkında düşünmeden konuşuyorum. Bu da başkaları üzerinde olumsuz bir etki yaratıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Dinleme becerilerim zayıf. Öğretmenin verdiği bilgileri hafızamda tutmakta zorlanıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Okuduğum metni anlamakta güçlük çekiyorum. Çoğu zaman bir cümleyi birkaç kez okumak zorundayım.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Kendimi ifade etmekte zorlanıyorum. Düşüncelerimi ve duygularımı net bir şekilde ifade edemiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Ders notlarımı almakta zorlanıyorum. Öğretmenin söylediklerini takip edemiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Okulda dersleri takip etmekte zorlanıyorum. Öğrendiklerimi anlamakta güçlük çekiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Bir şeyi öğrendikten sonra hemen unutuyorum. Bu, sürekli tekrarlama ihtiyacı yaratıyor.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Dışarıda yürüyüş yaparken bile dikkatim dağılabiliyor. Sürekli farklı şeylere bakıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Dikkatimi toplamakta çok zorlanıyorum. Sınıfta ve evde ders çalışırken sürekli dikkatim dağılıyor ve aklıma başka şeyler geliyor. Bu durum öğrenmemi engelliyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Dikkat eksikliğim nedeniyle bazen başkalarıyla konuşurken onları yarıda kesiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Yeni bir hobiye başladığımda, kısa sürede sıkılıp bırakıyorum. Uzun süreli ilgi alanlarım yok.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Başarılarımı kutlamak için bile dikkatimi toplamam gerekiyor. Kendi başarılarım bile benim için zorlayıcı.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sınavlar öncesinde hazırlık yapmak için daha fazla zamana ihtiyacım var. Bu beni geride bırakıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sürekli aceleci hareketler yapıyorum. Hızlı kararlar aldığım için sık sık pişman oluyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sürekli hareket etme isteğim var. Yerimde oturmakta zorlanıyorum ve sık sık ayağa kalkmak istiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Arkadaşlarımla oyun oynarken sıramı bekleyemiyorum ve araya giriyorum. Bu durum beni arkadaşlarımdan dışlıyor ve yalnız hissetmeme neden oluyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Görevlerimi tamamlamak için bir liste yapıyorum ama çoğu zaman unuturum. Unutkanlık beni çok zorluyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
8 yaşındaki oğlum çok dikkatsiz ve dalgın. Derslerde konsantre olamıyor ve ödevlerini yapmıyor. Bu durum okulda problemlere yol açıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Kendimi disiplin altına almakta zorlanıyorum. Yapmam gerekenleri bir türlü yapamıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Uzun süreli görevler beni sıkıyor. Kısa süreli projelerde daha başarılıyım.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Bir şey öğrenirken bazen çok fazla kaygı yaşıyorum. Bu da performansımı etkiliyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sürekli yerimde duramamam ve kıpırdanmam ailemi ve öğretmenlerimi çileden çıkarıyor. Sınıfta sandalyemde oturmakta zorlanıyorum ve sürekli kalkıp dolaşıyorum. Bu durum derslere katılmamı engelliyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Bilgileri uzun süre aklımda tutamıyorum ve çabuk unutuyorum. Bu durum sınavlarda ve sunumlarda problemlere yol açıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Unutkanlığım çok fazla. Sürekli bir şeyler kaybediyorum ve talimatları unutuyorum. Bu durum günlük hayatımı zorlaştırıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Çocuğum sürekli çamaşır makinasını izliyor ve evin ortasında dönüyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Okumaktan nefret ediyorum. Harfleri ve kelimeleri ayırt etmekte zorlanıyorum ve okuduğumu anlamakta çok zaman harcıyorum. Bu durum beni çok yoruyor ve motivasyonumu düşürüyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Bazen bir şey yapmak için plan yapıyorum ama aniden başka bir şeye yöneliyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Somut kavramları ve fikirleri anlamakta güçlük çekiyorum. Bu durum matematik ve fen bilimleri gibi derslerde problemlere yol açıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Dışarıdayken, geçişken düşüncelerim nedeniyle bir yere odaklanmakta zorlanıyorum.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
 Sosyal ortamlarda öğrenme güçlüğümden dolayı daha fazla kaygı yaşıyorum. İnsanlarla konuşurken zorlanıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Öğrenme güçlüğüm nedeniyle bazen hayal kırıklığına uğruyorum. Kendimi yetersiz hissediyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Kendimi geliştirmek için farklı öğrenme teknikleri deniyorum ama hangisinin işe yaradığını bulamıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Matematik problemleri beni çok zorluyor. Sayılarla aram pek iyi değil.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Konu hakkında daha fazla bilgi edinmeye çalıştıkça daha fazla karmaşık hale geliyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Hızlıca konuşuyorum ve bazen söylediklerimi tamamlayamadan yeni bir konuya geçiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Yazılı ifade konusunda zorluk yaşıyorum. Düşüncelerimi yazıya dökmekte güçlük çekiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Yazım kurallarını öğrenmekte ve uygulamakta zorlanıyorum. Yazdığım metinlerde çok fazla hata yapıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Okuma hızım çok düşük. Bu yüzden ders kitaplarını bitirmek uzun zaman alıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Bir film izlerken veya bir kitap okurken sık sık ara vermek zorunda kalıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Temel matematik işlemlerini bile yapmakta zorlanıyorum. Çarpım ve bölme gibi işlemleri aklımda yapamıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Başarılarımı kutlamakta zorlanıyorum. Kendi ilerlememi değerlendirmekte güçlük çekiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Konsantre olamıyorum. Görevleri bitirmek için gereken süreyi iki katına çıkartıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Unutkanlığım çok fazla. Sürekli bir şeyler kaybediyorum ve randevularımı unutuyorum. Bu durum günlük hayatımı zorlaştırıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Öğrenme yöntemlerimi değiştirmeye çalışıyorum ama yine de başarılı olamıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Okulda not almakta çok zorlanıyorum. Dikkatim dağıldığında yazmayı unutuyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Bir işe başladığımda hemen dikkatim dağılıyor. Sürekli başka şeyler düşünmeye başlıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
 Son zamanlarda ders çalışmakta çok zorlanıyorum. Dikkatimi dağıtacak en ufak bir ses bile beni konsantrasyondan çıkarıyor. Sınavlarda aklıma gereken bilgileri getiremiyorum ve bu durum notlarımı olumsuz etkiliyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sınıfta öğretmenin söylediklerini dinlemekten çok zorlanıyorum. Dışarıda olup biten her şey dikkatimi çekiyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Karşımdakini dinlerken dikkatim dağılıyor ve aklıma başka şeyler geliyor. Bu durum insanlarla olan ilişkilerimi olumsuz etkiliyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Matematik problemlerini çözmekte çok zorlanıyorum. Sayıları ve işlemleri kafamda canlandıramıyorum ve soyut kavramları anlamakta güçlük çekiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Kurallara uymakta zorlanıyorum. Öğretmenim sık sık beni sınıf dışına çıkarıyor ve bu durumdan utanıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Fikirlerimi kontrol edemiyorum ve ağzımdan çıkanlara engel olamıyorum. Düşünmeden konuştuğum için başkalarını kırabiliyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sosyal ortamlarda fazla hareket etmekten rahatsız oluyorum. Yerimde duramadığım için diğerleriyle uyum sağlamakta zorlanıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sürekli aceleci hareketler yapıyorum. Hızlı kararlar aldığım için sık sık pişman oluyorum ve bu durum beni zor durumda bırakıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sürekli hareket etme isteğim var. Yerimde oturmakta zorlanıyorum ve sık sık ayağa kalkmak istiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Arkadaşlarımla oyun oynarken sıramı bekleyemiyorum ve araya giriyorum. Bu durum beni arkadaşlarımdan dışlıyor ve yalnız hissetmeme neden oluyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Görevlerimi tamamlamak için bir liste yapıyorum ama çoğu zaman unuturum. Unutkanlık beni çok zorluyor ve işlerimi aksatıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
8 yaşındaki oğlum çok dikkatsiz ve dalgın. Derslerde konsantre olamıyor ve ödevlerini yapmıyor. Bu durum okulda problemlere yol açıyor ve öğretmeninden sürekli şikayet alıyoruz.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Kendimi disiplin altına almakta zorlanıyorum. Yapmam gerekenleri bir türlü yapamıyorum ve bu durum beni yorgun hissettiriyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Uzun süreli görevler beni sıkıyor. Kısa süreli projelerde daha başarılıyım.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sürekli yerimde duramamam ve kıpırdanmam ailemi ve öğretmenlerimi çileden çıkarıyor. Sınıfta sandalyemde oturmakta zorlanıyorum ve sürekli kalkıp dolaşıyorum. Bu durum derslere katılmamı engelliyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Çocuğum sürekli çamaşır makinasını izliyor ve evin ortasında dönüyor. Bu durum bizi çok endişelendiriyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"14 yaşındaki kızım, ders çalışırken sürekli ayağa kalkıp dolaşıyor. Yerinde sabit duramadığı için derslerine odaklanamıyor ve notları düşüyor.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Bir konu hakkında düşünmeden konuşuyorum ve bu da başkaları üzerinde olumsuz bir etki yaratıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Aceleci davrandığım için sık sık hatalar yapıyorum ve bu hataları düzeltmek için daha fazla zaman harcıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sınıfta el kaldırmadan konuşuyorum ve bu durum öğretmenlerimi çok sinirlendiriyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Kardeşlerimle oyun oynarken sürekli kuralları çiğniyorum ve bu durum onları kızdırıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Bir işi bitirmeden hemen diğerine geçiyorum ve hiçbir işi tam olarak bitiremiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Duygularımı kontrol etmekte zorlanıyorum. Küçük bir sorunda bile hemen öfkeleniyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Yemek yerken bile yerimde duramıyorum ve sürekli sandalyemde kıpırdanıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Okulda sık sık kavga ediyorum çünkü dürtüsel davranıyorum ve düşünmeden hareket ediyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sınavda soruları hızlıca okuyup cevaplıyorum ve bu yüzden çok fazla dikkatsizlik hatası yapıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Başkalarını dinlerken sabırsızlanıyor ve sözlerini kesiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Yeni bir projeye başladığımda, hemen tüm adımları atlamak ve sonuca ulaşmak istiyorum.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Bir arkadaşımla konuşurken, birden aklıma gelen bir şakayı yapmak için konuşmayı kesiyorum.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Birisi bana bir şey anlattığında, hemen cevabını vermek için sabırsızlanıyorum.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Odamı temizlerken, bir eşyayı elime alıyorum ve sonra aniden başka bir eşyaya yöneliyorum ve odam yine dağınık kalıyor.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
"Bir görev üzerinde çalışırken, aniden başka bir şeye ilgi duyuyorum ve önceki görevimi bırakıyorum.",Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Bir film izlerken veya bir kitap okurken sık sık ara vermek zorunda kalıyorum çünkü dikkatim dağılıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Temel matematik işlemlerini bile yapmakta zorlanıyorum. Çarpım ve bölme gibi işlemleri aklımda yapamıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sınıfta öğretmenin söylediklerini dinlemekten çok zorlanıyorum. Dışarıda olup biten her şey dikkatimi çekiyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Karşımdakini dinlerken dikkatim dağılıyor ve aklıma başka şeyler geliyor. Bu durum insanlarla olan ilişkilerimi olumsuz etkiliyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Matematik problemlerini çözmekte çok zorlanıyorum. Soyut kavramları anlamakta güçlük çekiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Hızlıca konuşuyorum ve bazen söylediklerimi tamamlayamadan yeni bir konuya geçiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Yazılı ifade konusunda zorluk yaşıyorum. Düşüncelerimi yazıya dökmekte güçlük çekiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Yazım kurallarını öğrenmekte ve uygulamakta zorlanıyorum. Yazdığım metinlerde çok fazla hata yapıyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Okuma hızım çok düşük. Bu yüzden ders kitaplarını bitirmek uzun zaman alıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Unutkanlığım çok fazla. Sürekli bir şeyler kaybediyorum ve randevularımı unutuyorum. Bu durum günlük hayatımı zorlaştırıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Son zamanlarda ders çalışmakta çok zorlanıyorum. Dikkatimi dağıtacak en ufak bir ses bile beni konsantrasyondan çıkarıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sınıfta öğretmenin söylediklerini dinlemekten çok zorlanıyorum. Dışarıda olup biten her şey dikkatimi çekiyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Karşımdakini dinlerken dikkatim dağılıyor ve aklıma başka şeyler geliyor. Bu durum insanlarla olan ilişkilerimi olumsuz etkiliyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Matematik problemlerini çözmekte çok zorlanıyorum. Sayıları ve işlemleri kafamda canlandıramıyorum ve soyut kavramları anlamakta güçlük çekiyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sınav öncesinde hazırlık yapmak için daha fazla zamana ihtiyacım var. Bu beni geride bırakıyor.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
Sürekli aceleci hareketler yapıyorum. Hızlı kararlar aldığım için sık sık pişman oluyorum.,Dikkat Eksikliği ve Hiperaktivite Bozukluğu
